           T(s)              1              2              3              4              5              6              7
      59400.000  0.2195290E-01  0.1251729E-01  0.0000000E+00  0.4494825E-01  0.1327073E-01  0.5921241E-02  0.2286202E-01
      59700.000  0.2187574E-01  0.1251729E-01  0.0000000E+00  0.4462372E-01  0.1327073E-01  0.5921241E-02  0.2286202E-01
      60000.000  0.2180102E-01  0.1251729E-01  0.0000000E+00  0.4430968E-01  0.1327073E-01  0.5921240E-02  0.2286202E-01
      60300.000  0.2172864E-01  0.1251729E-01  0.0000000E+00  0.4400572E-01  0.1327073E-01  0.5921240E-02  0.2286202E-01
      60600.000  0.2165851E-01  0.1251729E-01  0.0000000E+00  0.4371145E-01  0.1327073E-01  0.5921240E-02  0.2286202E-01
      60900.000  0.2159055E-01  0.1251729E-01  0.0000000E+00  0.4342646E-01  0.1327073E-01  0.5921239E-02  0.2286202E-01
      61200.000  0.2152468E-01  0.1251729E-01  0.0000000E+00  0.4315041E-01  0.1327073E-01  0.5921239E-02  0.2286202E-01
      61500.000  0.2146082E-01  0.1251729E-01  0.0000000E+00  0.4288294E-01  0.1327073E-01  0.5921238E-02  0.2286202E-01
      61800.000  0.2139889E-01  0.1251729E-01  0.0000000E+00  0.4262372E-01  0.1327072E-01  0.5921238E-02  0.2286202E-01
      62100.000  0.2133882E-01  0.1251729E-01  0.0000000E+00  0.4237243E-01  0.1327072E-01  0.5921237E-02  0.2286202E-01
      62400.000  0.2128055E-01  0.1251729E-01  0.0000000E+00  0.4212878E-01  0.1327072E-01  0.5921237E-02  0.2286202E-01
      62700.000  0.2122400E-01  0.1251729E-01  0.0000000E+00  0.4189246E-01  0.1327072E-01  0.5921236E-02  0.2286202E-01
      63000.000  0.2116912E-01  0.1251729E-01  0.0000000E+00  0.4166321E-01  0.1327072E-01  0.5921235E-02  0.2286202E-01
      63300.000  0.2111584E-01  0.1251729E-01  0.0000000E+00  0.4144076E-01  0.1327072E-01  0.5921235E-02  0.2286202E-01
      63600.000  0.2106410E-01  0.1251729E-01  0.0000000E+00  0.4122485E-01  0.1327072E-01  0.5921234E-02  0.2286202E-01
      63900.000  0.2101385E-01  0.1251729E-01  0.0000000E+00  0.4101526E-01  0.1327072E-01  0.5921233E-02  0.2286202E-01
      64200.000  0.2096503E-01  0.1251729E-01  0.0000000E+00  0.4081174E-01  0.1327072E-01  0.5921233E-02  0.2286202E-01
      64500.000  0.2091760E-01  0.1251729E-01  0.0000000E+00  0.4061407E-01  0.1327072E-01  0.5921232E-02  0.2286202E-01
      64800.000  0.2087150E-01  0.1251729E-01  0.0000000E+00  0.4042205E-01  0.1327072E-01  0.5921231E-02  0.2286202E-01
      65100.000  0.2082668E-01  0.1251729E-01  0.0000000E+00  0.4023547E-01  0.1327072E-01  0.5921230E-02  0.2286202E-01
      65400.000  0.2078310E-01  0.1251729E-01  0.0000000E+00  0.4005414E-01  0.1327072E-01  0.5921229E-02  0.2286202E-01
      65700.000  0.2074072E-01  0.1251729E-01  0.0000000E+00  0.3987787E-01  0.1327072E-01  0.5921228E-02  0.2286202E-01
      66000.000  0.2069949E-01  0.1251729E-01  0.0000000E+00  0.3970649E-01  0.1327072E-01  0.5921227E-02  0.2286202E-01
      66300.000  0.2065938E-01  0.1251729E-01  0.0000000E+00  0.3953982E-01  0.1327072E-01  0.5921226E-02  0.2286202E-01
      66600.000  0.2062033E-01  0.1251729E-01  0.0000000E+00  0.3937770E-01  0.1327071E-01  0.5921225E-02  0.2286201E-01
      66900.000  0.2058232E-01  0.1251729E-01  0.0000000E+00  0.3921998E-01  0.1327071E-01  0.5921224E-02  0.2286201E-01
      67200.000  0.2054532E-01  0.1251729E-01  0.0000000E+00  0.3906650E-01  0.1327071E-01  0.5921223E-02  0.2286201E-01
      67500.000  0.2050928E-01  0.1251729E-01  0.0000000E+00  0.3891713E-01  0.1327071E-01  0.5921222E-02  0.2286201E-01
      67800.000  0.2047417E-01  0.1251729E-01  0.0000000E+00  0.3877172E-01  0.1327071E-01  0.5921221E-02  0.2286201E-01
      68100.000  0.2043996E-01  0.1251729E-01  0.0000000E+00  0.3863013E-01  0.1327071E-01  0.5921220E-02  0.2286201E-01
      68400.000  0.2040662E-01  0.1251729E-01  0.0000000E+00  0.3849226E-01  0.1327071E-01  0.5921219E-02  0.2286201E-01
      68700.000  0.2037412E-01  0.1251729E-01  0.0000000E+00  0.3835796E-01  0.1327071E-01  0.5921217E-02  0.2286201E-01
      69000.000  0.2034243E-01  0.1251729E-01  0.0000000E+00  0.3822713E-01  0.1327071E-01  0.5921216E-02  0.2286201E-01
      69300.000  0.2031153E-01  0.1251729E-01  0.0000000E+00  0.3809965E-01  0.1327071E-01  0.5921214E-02  0.2286201E-01
      69600.000  0.2028139E-01  0.1251729E-01  0.0000000E+00  0.3797541E-01  0.1327070E-01  0.5921213E-02  0.2286201E-01
      69900.000  0.2025198E-01  0.1251729E-01  0.0000000E+00  0.3785431E-01  0.1327070E-01  0.5921211E-02  0.2286201E-01
      70200.000  0.2022328E-01  0.1251729E-01  0.0000000E+00  0.3773625E-01  0.1327070E-01  0.5921210E-02  0.2286201E-01
      70500.000  0.2019526E-01  0.1251729E-01  0.0000000E+00  0.3762113E-01  0.1327070E-01  0.5921208E-02  0.2286201E-01
      70800.000  0.2016791E-01  0.1251729E-01  0.0000000E+00  0.3750886E-01  0.1327070E-01  0.5921206E-02  0.2286201E-01
      71100.000  0.2014120E-01  0.1251729E-01  0.0000000E+00  0.3739936E-01  0.1327070E-01  0.5921205E-02  0.2286201E-01
      71400.000  0.2011511E-01  0.1251729E-01  0.0000000E+00  0.3729253E-01  0.1327070E-01  0.5921203E-02  0.2286201E-01
      71700.000  0.2008962E-01  0.1251729E-01  0.0000000E+00  0.3718829E-01  0.1327070E-01  0.5921201E-02  0.2286201E-01
      72000.000  0.2006471E-01  0.1251729E-01  0.0000000E+00  0.3708656E-01  0.1327069E-01  0.5921199E-02  0.2286201E-01
      72300.000  0.2004036E-01  0.1251729E-01  0.0000000E+00  0.3698727E-01  0.1327069E-01  0.5921197E-02  0.2286201E-01
      72600.000  0.2001656E-01  0.1251729E-01  0.0000000E+00  0.3689035E-01  0.1327069E-01  0.5921195E-02  0.2286201E-01
      72900.000  0.1999329E-01  0.1251729E-01  0.0000000E+00  0.3679572E-01  0.1327069E-01  0.5921193E-02  0.2286200E-01
      73200.000  0.1997052E-01  0.1251729E-01  0.0000000E+00  0.3670331E-01  0.1327069E-01  0.5921191E-02  0.2286200E-01
      73500.000  0.1994826E-01  0.1251729E-01  0.0000000E+00  0.3661305E-01  0.1327069E-01  0.5921188E-02  0.2286200E-01
      73800.000  0.1992647E-01  0.1251729E-01  0.0000000E+00  0.3652490E-01  0.1327068E-01  0.5921186E-02  0.2286200E-01
      74100.000  0.1990514E-01  0.1251729E-01  0.0000000E+00  0.3643877E-01  0.1327068E-01  0.5921183E-02  0.2286200E-01
      74400.000  0.1988427E-01  0.1251729E-01  0.0000000E+00  0.3635462E-01  0.1327068E-01  0.5921181E-02  0.2286200E-01
      74700.000  0.1986383E-01  0.1251729E-01  0.0000000E+00  0.3627238E-01  0.1327068E-01  0.5921178E-02  0.2286200E-01
      75000.000  0.1984382E-01  0.1251729E-01  0.0000000E+00  0.3619201E-01  0.1327068E-01  0.5921175E-02  0.2286200E-01
      75300.000  0.1982422E-01  0.1251729E-01  0.0000000E+00  0.3611344E-01  0.1327067E-01  0.5921173E-02  0.2286200E-01
